latitude;longitude;altitude(feet);ascent(feet);speed(mph);distance(feet);max_altitude(feet);max_ascent(feet);max_speed(mph);max_distance(feet);time(millisecond);datetime(utc);datetime(local);satellites;pressure(Pa);temperature(F);voltage(v);home_latitude;home_longitude;velocityX(mph);velocityY(mph);velocityZ(mph);pitch(deg);roll(deg);yaw(deg);powerlevel;isflying;istakingphoto;remainPowerPercent;remainLifePercent;currentCurrent;currentElectricity;currentVoltage;batteryTemperature;dischargeCount;flightmode;isMotorsOn;isTakingVideo;Rc_elevator;Rc_aileron;Rc_throttle;Rc_rudder;Rc_gyro;timestamp;Battery_Cell1;Battery_Cell2;Battery_Cell3;Battery_Cell4;Battery_Cell5;Battery_Cell6;Dronetype;AppVersion;Planename;FlyControllerSerialNumber;RemoteSerialNumber;BatterySerialNumber;CENTER_BATTERY.productDate;CENTER_BATTERY.serialNo;CENTER_BATTERY.fullCapacity;CENTER_BATTERY.productDateRaw;pitchRaw;rollRaw;yawRaw;gimbalPitchRaw;gimbalRollRaw;gimbalYawRaw;flyState;altitudeRaw;speedRaw;distanceRaw;velocityXRaw;velocityYRaw;velocityZRaw;data_reuse;App_Tip;App_Warning;downlinkSignalQuality;uplinkSignalQuality;transmissionChannel;rcModeSwitch;rcHome;rcPause;rcTransform;rcJoystickMode;appMode;FlyControllerSerialNumber_legacy;RemoteSerialNumber_legacy;BatterySerialNumber_legacy;Battery2SerialNumber
88.909628;139.981107;151;151;ьр№.33;508;151;151;рту.71;512;71838;28.09.2021 0:37;28.09.2021 8:37;18;0;0.00;21.830000;88.909079;139.979043;01.фхъ;-0.22;-3.13;0;2;-139;0;1;0;87;77;-16175;2540;21830;2976.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-9;22;-1398;0;0;0;14;462;14.90;1549.17;5;-1;-13;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909628;139.981105;152;152;ьр№.99;507;152;152;рту.71;512;71888;28.09.2021 0:37;28.09.2021 8:37;18;0;0.00;21.830000;88.909079;139.979043;01.фхъ;-0.45;-3.80;1;1;-139;0;1;0;87;77;-16175;2540;21830;2976.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-11;18;-1395;0;0;0;14;465;17.83;1548.09;5;-2;-17;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909628;139.981103;153;153;ря№.20;507;153;153;рту.71;512;71997;2021-09-28 00:37:05.095;2021-09-28 08:37:05.096;17;0;0.00;21.830000;88.909079;139.979043;01.фхъ;-0.45;-4.03;1;1;-139;0;1;0;87;77;-16175;2540;21830;2976.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-13;13;-1390;0;0;0;14;467;18.79;1546.96;5;-2;-17;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909628;139.981102;153;153;ря№.69;507;153;153;рту.71;512;72097;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.830000;88.909079;139.979043;џэт.34;-0.45;-4.47;1;1;-138;0;1;0;87;77;-16175;2540;21830;2976.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-15;11;-1384;0;0;0;14;469;20.98;1545.77;6;-2;-20;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909628;139.981100;154;154;ьрщ.14;506;154;154;рту.71;512;72199;28.09.2021 0:37;28.09.2021 8:37;18;0;0.00;21.924999;88.909079;139.979043;џэт.34;-0.67;-4.92;1;0;-137;0;1;0;87;77;-15284;2540;21925;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-15;5;-1375;0;0;0;14;470;23.00;1544.58;6;-3;-22;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909628;139.981098;155;155;ьрщ.57;506;155;155;рту.71;512;72308;28.09.2021 0:37;28.09.2021 8:37;18;0;0.00;21.924999;88.909079;139.979043;џэт.34;-0.67;-5.37;1;0;-136;0;1;0;87;77;-15284;2540;21925;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-18;-2;-1369;0;0;0;14;474;24.92;1543.43;6;-3;-24;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909628;139.981096;156;156;06.џэт;505;156;156;рту.71;512;72408;28.09.2021 0:37;28.09.2021 8:37;18;0;0.00;21.924999;88.909079;139.979043;џэт.34;-0.67;-5.82;2;-1;-136;0;1;0;87;77;-15284;2540;21925;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-22;-11;-1361;0;0;0;14;475;26.85;1542.28;6;-3;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909628;139.981094;157;157;06.џэт;505;157;157;рту.71;512;72520;28.09.2021 0:37;28.09.2021 8:37;18;0;0.00;21.924999;88.909079;139.979043;џэт.34;-0.67;-5.82;2;-1;-135;0;1;0;87;77;-15284;2540;21925;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-28;-18;-1355;0;0;0;14;479;26.85;1541.14;6;-3;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909628;139.981092;158;158;шўэ.20;505;158;158;рту.71;512;72811;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.924999;88.909079;139.979043;џэт.34;-0.22;-6.04;3;-2;-135;0;1;0;87;77;-15284;2540;21925;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-32;-20;-1350;0;0;0;14;482;27.73;1540.04;6;-1;-27;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909629;139.981087;161;161;шўэ.19;504;161;161;рту.71;512;72857;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.924999;88.909079;139.979043;џэт.34;-0.22;-6.04;2;-2;-134;0;1;0;87;77;-15284;2540;21925;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-27;-21;-1340;0;0;0;14;490;27.68;1537.17;6;-1;-27;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909629;139.981087;161;161;шўэ.19;504;161;161;рту.71;512;72860;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.924999;88.909079;139.979043;џэт.34;-0.22;-6.04;2;-2;-134;0;1;0;87;77;-15284;2540;21925;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-27;-21;-1340;0;0;0;14;490;27.68;1537.17;6;-1;-27;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909629;139.981087;161;161;шўэ.19;504;161;161;рту.71;512;72862;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.924999;88.909079;139.979043;џэт.34;-0.22;-6.04;2;-2;-134;0;1;0;87;77;-15284;2540;21925;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-27;-21;-1340;0;0;0;14;490;27.68;1537.17;6;-1;-27;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909629;139.981086;162;162;ьрщ.97;504;162;162;рту.71;512;72921;2021-09-28 00:37:06.019;2021-09-28 08:37:06.019;17;0;0.00;21.924999;88.909079;139.979043;џэт.34;-0.22;-5.82;2;-2;-133;0;1;0;87;77;-15284;2540;21925;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-23;-20;-1339;0;0;0;14;494;26.70;1536.30;6;-1;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909629;139.981085;163;163;ьрщ.97;503;163;163;рту.71;512;73017;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.924999;88.909079;139.979043;џэт.34;0.00;-5.82;2;-1;-134;0;1;0;87;77;-15284;2540;21925;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-22;-18;-1340;0;0;0;14;497;26.68;1535.48;6;0;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909629;139.981083;163;163;ьрщ.75;503;163;163;рту.71;512;73130;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.478001;88.909079;139.979043;џэт.34;0.00;-5.59;2;-1;-134;0;1;0;87;77;-18997;2511;21478;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-22;-18;-1340;0;0;0;14;499;25.71;1534.70;6;0;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909629;139.981082;164;164;ьрщ.75;503;164;164;рту.71;512;73220;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.478001;88.909079;139.979043;џэт.34;0.00;-5.59;2;-2;-134;0;1;0;87;77;-18997;2511;21478;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-23;-20;-1341;0;0;0;14;502;25.71;1534.00;6;0;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909629;139.981081;165;165;ьрщ.97;503;165;165;рту.71;512;73427;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.478001;88.909079;139.979043;џэт.34;0.00;-5.59;2;-2;-134;0;1;0;87;77;-18997;2511;21478;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-22;-21;-1344;0;0;0;14;505;26.68;1533.35;6;0;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909630;139.981080;166;166;ьрщ.75;502;166;166;рту.71;512;73457;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.478001;88.909079;139.979043;џэт.34;0.00;-5.59;1;-2;-134;0;1;0;87;77;-18997;2511;21478;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-18;-22;-1345;0;0;0;14;507;25.71;1532.79;6;0;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909630;139.981079;167;167;ьрщ.75;502;167;167;рту.71;512;73527;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.478001;88.909079;139.979043;џэт.34;0.00;-5.59;1;-2;-134;0;1;0;87;77;-18997;2511;21478;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-11;-22;-1348;0;0;0;14;510;25.71;1532.29;6;0;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909630;139.981078;168;168;ьрщ.76;502;168;168;рту.71;512;73827;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.478001;88.909079;139.979043;џэт.34;0.22;-5.59;0;-1;-135;0;1;0;87;77;-18997;2511;21478;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;-5;-18;-1350;0;0;0;14;514;25.73;1531.86;6;1;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909631;139.981076;170;170;ьрщ.76;502;170;170;рту.71;512;73867;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.478001;88.909079;139.979043;џэт.34;0.22;-5.59;0;-1;-135;0;1;0;87;77;-18997;2511;21478;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;5;-17;-1353;0;0;0;14;519;25.73;1531.15;6;1;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909631;139.981076;170;170;ьрщ.76;502;170;170;рту.71;512;73870;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.478001;88.909079;139.979043;џэт.34;0.22;-5.59;0;-1;-135;0;1;0;87;77;-18997;2511;21478;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;5;-17;-1353;0;0;0;14;519;25.73;1531.15;6;1;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909631;139.981076;171;171;ьрщ.76;502;171;171;рту.71;512;73958;2021-09-28 00:37:07.056;2021-09-28 08:37:07.056;17;0;0.00;21.478001;88.909079;139.979043;џэт.34;0.22;-5.59;-1;-1;-135;0;1;0;87;77;-18997;2511;21478;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;11;-16;-1354;0;0;0;14;522;25.73;1530.85;6;1;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909632;139.981075;172;172;ьрщ.54;502;172;172;рту.71;512;74047;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.478001;88.909079;139.979043;џэт.34;0.22;-5.37;-1;-1;-135;0;1;0;87;77;-18997;2511;21478;2978.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;16;-13;-1354;0;0;0;14;525;24.76;1530.57;6;1;-24;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909632;139.981074;173;173;ьрщ.54;502;173;173;рту.71;512;74148;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.114000;88.909079;139.979043;џэт.34;0.22;-5.37;-1;-1;-135;0;1;0;86;77;-22741;2511;21114;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;18;-13;-1355;0;0;0;14;527;24.76;1530.31;6;1;-24;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909632;139.981074;173;173;ьрщ.54;501;173;173;рту.71;512;74250;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.114000;88.909079;139.979043;џэт.34;0.22;-5.37;-2;-1;-135;0;1;0;86;77;-22741;2511;21114;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;23;-11;-1355;0;0;0;14;530;24.76;1530.09;6;1;-24;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909633;139.981073;174;174;ьрщ.49;501;174;174;рту.71;512;74365;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.114000;88.909079;139.979043;01.фхъ;0.22;-5.37;-2;0;-135;0;1;0;86;77;-22741;2511;21114;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;28;-9;-1354;0;0;0;14;532;24.54;1529.88;5;1;-24;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909633;139.981072;175;175;ьрщ.49;501;175;175;рту.71;512;74438;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.114000;88.909079;139.979043;01.фхъ;0.22;-5.37;-3;0;-135;0;1;0;86;77;-22741;2511;21114;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;34;-6;-1354;0;0;0;14;535;24.54;1529.66;5;1;-24;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909633;139.981072;176;176;ьрщ.49;501;176;176;рту.71;512;74570;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.114000;88.909079;139.979043;01.фхъ;0.22;-5.37;-3;0;-135;0;1;0;86;77;-22741;2511;21114;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;37;-4;-1354;0;0;0;14;537;24.54;1529.42;5;1;-24;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909634;139.981071;177;177;ьрщ.48;501;177;177;рту.71;512;74847;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.114000;88.909079;139.979043;0.89;0.00;-5.37;-4;0;-135;0;1;0;86;77;-22741;2511;21114;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;42;-1;-1354;0;0;0;14;540;24.52;1529.16;4;0;-24;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909634;139.981070;179;179;ьрщ.44;501;179;179;рту.71;512;74897;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.114000;88.909079;139.979043;0.89;0.00;-5.37;-4;0;-135;0;1;0;86;77;-22741;2511;21114;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;42;1;-1354;0;0;0;14;545;24.33;1528.58;4;0;-24;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909634;139.981070;179;179;ьрщ.44;501;179;179;рту.71;512;74904;2021-09-28 00:37:08.003;2021-09-28 08:37:08.005;16;0;0.00;21.114000;88.909079;139.979043;0.89;0.00;-5.37;-4;0;-135;0;1;0;86;77;-22741;2511;21114;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;42;1;-1354;0;0;0;14;545;24.33;1528.58;4;0;-24;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909634;139.981069;180;180;ьрщ.44;501;180;180;рту.71;512;74964;2021-09-28 00:37:08.062;2021-09-28 08:37:08.063;16;0;0.00;21.114000;88.909079;139.979043;0.89;0.00;-5.37;-4;0;-135;0;1;0;86;77;-22741;2511;21114;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;40;1;-1354;0;0;0;14;549;24.33;1528.25;4;0;-24;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909634;139.981069;181;181;ьрщ.66;501;181;181;рту.71;512;75059;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.114000;88.909079;139.979043;0.89;0.00;-5.59;-3;0;-135;0;1;0;86;77;-22741;2511;21114;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;39;2;-1354;0;0;0;14;552;25.32;1527.91;4;0;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981068;181;181;ьрщ.44;501;181;181;рту.71;512;75167;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.430000;88.909079;139.979043;0.89;0.00;-5.37;-3;0;-135;0;1;0;86;77;-18059;2511;21430;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;39;2;-1353;0;0;0;14;554;24.33;1527.55;4;0;-24;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981067;182;182;ьрщ.63;501;182;182;рту.71;512;75277;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.430000;88.909079;139.979043;0.67;0.00;-5.59;-3;0;-135;0;1;0;86;77;-18059;2511;21430;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;39;2;-1351;0;0;0;14;557;25.18;1527.21;3;0;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981067;183;183;ьрщ.63;500;183;183;рту.71;512;75369;28.09.2021 0:37;28.09.2021 8:37;18;0;0.00;21.430000;88.909079;139.979043;0.67;0.00;-5.59;-4;0;-135;0;1;0;86;77;-18059;2511;21430;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;40;5;-1350;0;0;0;14;560;25.18;1526.86;3;0;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981066;185;185;ьрщ.63;500;185;185;рту.71;512;75577;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.430000;88.909079;139.979043;0.67;0.00;-5.59;-4;1;-134;0;1;0;86;77;-18059;2511;21430;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;44;10;-1348;0;0;0;14;565;25.18;1526.17;3;0;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981065;186;186;ьрщ.64;500;186;186;рту.71;512;75881;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.430000;88.909079;139.979043;0.67;-0.22;-5.59;-4;1;-134;0;1;0;86;77;-18059;2511;21430;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;45;10;-1346;0;0;0;14;567;25.20;1525.85;3;-1;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981064;188;188;ьрщ.64;500;188;188;рту.71;512;75918;2021-09-28 00:37:09.016;2021-09-28 08:37:09.017;17;0;0.00;21.430000;88.909079;139.979043;0.67;-0.22;-5.59;-5;1;-134;0;1;0;86;77;-18059;2511;21430;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;52;17;-1345;0;0;0;14;574;25.20;1525.26;3;-1;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981064;188;188;ьрщ.64;500;188;188;рту.71;512;75924;2021-09-28 00:37:09.022;2021-09-28 08:37:09.022;17;0;0.00;21.430000;88.909079;139.979043;0.67;-0.22;-5.59;-5;1;-134;0;1;0;86;77;-18059;2511;21430;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;52;17;-1345;0;0;0;14;574;25.20;1525.26;3;-1;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981063;188;188;ьрщ.61;500;188;188;рту.71;512;75988;2021-09-28 00:37:09.086;2021-09-28 08:37:09.086;16;0;0.00;21.430000;88.909079;139.979043;0.45;-0.22;-5.59;-6;2;-134;0;1;0;86;77;-18059;2511;21430;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;64;27;-1346;0;0;0;14;575;25.юъђ;1524.96;2;-1;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981063;189;189;ьрщ.63;500;189;189;рту.71;512;76107;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.430000;88.909079;139.979043;0.45;-0.45;-5.59;-7;3;-134;0;1;0;86;77;-18059;2511;21430;2980.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;73;36;-1348;0;0;0;14;579;25.16;1524.64;2;-2;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981062;190;190;ьрщ.87;500;190;190;рту.71;512;76190;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.563000;88.909079;139.979043;0.45;-0.67;-5.82;-7;4;-134;0;1;0;86;77;-18166;2511;21563;2981.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;73;40;-1349;0;0;0;14;582;26.25;1524.25;2;-3;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981062;191;191;ьрщ.87;499;191;191;рту.71;512;76278;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.563000;88.909079;139.979043;0.45;-0.67;-5.82;-7;4;-134;0;1;0;86;77;-18166;2511;21563;2981.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;70;40;-1349;0;0;0;14;584;26.25;1523.81;2;-3;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981061;192;192;ьрщ.90;499;192;192;рту.71;512;76377;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.563000;88.909079;139.979043;0.45;-0.89;-5.82;-6;3;-135;0;1;0;86;77;-18166;2511;21563;2981.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;64;39;-1350;0;0;0;14;587;26.38;1523.33;2;-4;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981060;193;193;ьрщ.90;499;193;193;рту.71;512;76498;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.563000;88.909079;139.979043;0.45;-0.89;-5.82;-5;3;-135;0;1;0;86;77;-18166;2511;21563;2981.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;59;36;-1350;0;0;0;14;590;26.38;1522.83;2;-4;-25;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981059;194;194;шўэ.16;499;194;194;рту.71;512;76597;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.563000;88.909079;139.979043;0.45;-1.12;-6.04;-5;3;-135;0;1;0;86;77;-18166;2511;21563;2981.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;57;34;-1351;0;0;0;14;592;27.53;1522.32;2;-5;-27;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981059;195;195;шўэ.16;499;195;195;рту.71;512;76867;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.563000;88.909079;139.979043;0.45;-1.12;-6.26;-5;3;-135;0;1;0;86;77;-18166;2511;21563;2981.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;57;35;-1353;0;0;0;14;595;27.53;1521.84;2;-5;-27;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981058;196;196;шўэ.38;499;196;196;рту.71;512;76898;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.563000;88.909079;139.979043;0.45;-1.12;-6.26;-6;3;-135;0;1;0;86;77;-18166;2511;21563;2981.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;60;37;-1354;0;0;0;14;599;28.51;1521.35;2;-5;-27;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981056;198;198;шўэ.42;498;198;198;рту.71;512;77008;28.09.2021 0:37;28.09.2021 8:37;18;0;0.00;21.563000;88.909079;139.979043;0.45;-1.34;-6.26;-7;4;-135;0;1;0;86;77;-18166;2511;21563;2981.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;70;42;-1354;0;0;0;14;604;28.71;1520.34;2;-6;-27;0;;;100;100;12;0;0;0;0;2;1;;;;
88.909635;139.981055;199;199;шўэ.20;498;199;199;рту.71;512;77127;28.09.2021 0:37;28.09.2021 8:37;18;0;0.00;21.563000;88.909079;139.979043;0.45;-1.34;-6.04;-7;4;-135;0;1;0;86;77;-18166;2511;21563;2981.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3616;3665;3630;3629;3699;3640;6;;;;;;;0;0;0;72;45;-1354;0;0;0;14;607;27.73;1519.81;2;-6;-27;0;;;100;100;12;0;0;0;0;2;1;;;;
